facility.oshpd.id,facility.hospital.name,facility.street.address,facility.city.name,facility.zip.code,facility.county.name,facility.owner,facility.begin.date,facility.end.date,operating.rooms.surgery.recovery.services,surgeries.surgery.recovery.services,open.heart.surgeries.surgery.recovery.services,inpatient.surgeries.surgery.recovery.services,outpatient.surgeries.surgery.recovery.services,outpatient.surgeries,surgery.mins.surgery.recovery.services,open.heart.surgery.mins.surgery.recovery.services,inpatient.surgery.mins.surgery.recovery.services,outpatient.surgery.mins.surgery.recovery.services,gross.revenue.surgery.recovery.services,gross.revenue.total,net.revenue.surgery.recovery.services,net.revenue.total,net.profit.surgery.recovery.services,net.profit.total,gross.revenue.surgery.recovery.services.medicare.traditional,gross.revenue.surgery.recovery.services.medicare.managed,gross.revenue.surgery.recovery.services.medical.traditional,gross.revenue.surgery.recovery.services.medical.managed,gross.revenue.surgery.recovery.services.county.indigent.traditional,gross.revenue.surgery.recovery.services.county.indigent.managed,gross.revenue.surgery.recovery.services.other.third.parties.traditional,gross.revenue.surgery.recovery.services.other.third.parties.managed,gross.revenue.surgery.recovery.services.other.indigent,gross.revenue.surgery.recovery.services.other.payors,reporting.period.months,surgeries.surgery.recovery.services.month,open.heart.surgeries.surgery.recovery.services.month,inpatient.surgeries.surgery.recovery.services.month,outpatient.surgeries.surgery.recovery.services.month,outpatient.surgeries.month,surgery.mins.surgery.recovery.services.month,open.heart.surgery.mins.surgery.recovery.services.month,inpatient.surgery.mins.surgery.recovery.services.month,outpatient.surgery.mins.surgery.recovery.services.month,gross.revenue.surgery.recovery.services.month,gross.revenue.total.month,net.revenue.surgery.recovery.services.month,net.revenue.total.month,gross.revenue.surgery.recovery.services.medicare.traditional.month,gross.revenue.surgery.recovery.services.medicare.managed.month,gross.revenue.surgery.recovery.services.medical.traditional.month,gross.revenue.surgery.recovery.services.medical.managed.month,gross.revenue.surgery.recovery.services.county.indigent.traditional.month,gross.revenue.surgery.recovery.services.county.indigent.managed.month,gross.revenue.surgery.recovery.services.other.third.parties.traditional.month,gross.revenue.surgery.recovery.services.other.third.parties.managed.month,gross.revenue.surgery.recovery.services.other.indigent.month,gross.revenue.surgery.recovery.services.other.payors.month,net.profit.surgery.recovery.services.month,net.profit.total.month,gross.revenue.surgery.recovery.services.month.per.or,gross.revenue.surgery.recovery.services.month.per.surgery,gross.revenue.surgery.recovery.services.month.per.hour.of.surgery,net.revenue.surgery.recovery.services.month.per.or,net.revenue.surgery.recovery.services.month.per.surgery,net.revenue.surgery.recovery.services.month.per.hour.of.surgery,net.profit.surgery.recovery.services.month.per.or,net.profit.surgery.recovery.services.month.per.surgery,net.profit.surgery.recovery.services.month.per.hour.of.surgery,gross.revenue.surgery.recovery.services.indigent.month,gross.revenue.surgery.recovery.services.medical.month,gross.revenue.surgery.recovery.services.medicare.month,gross.revenue.surgery.recovery.services.other.month,gross.revenue.managed.month,gross.revenue.traditional.month,managed.traditional.ratio,proportion.revenue.indigent,proportion.revenue.other,proportion.revenue.medical,proportion.revenue.medicare
106301297,PLACENTIA LINDA HOSPITAL,1301 NORTH ROSE DRIVE,PLACENTIA,92870,Orange County,TENET HEALTHCARE CORPORATION,1/1/14,12/31/14,5,3987,0,1126,2861,2861,384000,0,136710,247290,48956399,458658826,9697271,91383756,611267,15046864,7620609,7960802,591321,2805836,0,0,1270629,27760576,7453,939173,12,332.25,0,93.8333333333333,238.416666666667,238.416666666667,32000,0,11392.5,20607.5,4079699.91666667,38221568.8333333,808105.916666667,7615313,635050.75,663400.166666667,49276.75,233819.666666667,0,0,105885.75,2313381.33333333,621.083333333333,78264.4166666667,50938.9166666667,1253905.33333333,815939.983333333,12279.0065211939,7649.43734375,161621.183333333,2432.22247303737,1515.19859375,10187.7833333333,153.315023827439,95.51046875,621.083333333333,283096.416666667,1298450.91666667,2497531.5,3210601.16666667,869098.75,3.69417303461392,0.000152237504233103,0.61218509964346,0.0693914803660294,0.318271182486277
106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,92653,Orange County,MEMORIAL HEALTH SERVICES,7/1/13,6/30/14,10,6595,145,3369,3226,3226,1669185,50003,1059280,609905,129666744,1266029400,36389991,366659235,10297585,31296590,29273323,41454260,992678,777258,767805,0,1259018,53805154,723939,613309,12,549.583333333333,12.0833333333333,280.75,268.833333333333,268.833333333333,139098.75,4166.91666666667,88273.3333333333,50825.4166666667,10805562,105502450,3032499.25,30554936.25,2439443.58333333,3454521.66666667,82723.1666666667,64771.5,63983.75,0,104918.166666667,4483762.83333333,60328.25,51109.0833333333,858132.083333334,2608049.16666667,1080556.2,19661.3713419257,4660.9600733292,303249.925,5517.81516300227,1308.06319251611,85813.2083333334,1561.42304776346,370.153757672157,124312,147494.666666667,5893965.25,4639790.08333333,8003056,2802506,2.85567845349841,0.0115044455808962,0.429389057536603,0.0136498838900435,0.545456612992457
106301340,ST. JOSEPH HOSPITAL - ORANGE,1100 WEST STEWART DRIVE,ORANGE,92863,Orange County,ST. JOSEPH HEALTH,7/1/13,6/30/14,23,5195,199,3757,1438,15043,1163680,45616,841577,322103,352708194,2187027713,88353492,582860850,47229017,9048187,89436907,55155922,16443493,7858929,4297669,0,20063359,155821160,1215486,2415269,12,432.916666666667,16.5833333333333,313.083333333333,119.833333333333,1253.58333333333,96973.3333333333,3801.33333333333,70131.4166666667,26841.9166666667,29392349.5,182252309.416667,7362791,48571737.5,7453075.58333333,4596326.83333333,1370291.08333333,654910.75,358139.083333333,0,1671946.58333333,12985096.6666667,101290.5,201272.416666667,3935751.41666667,754015.583333333,1277928.23913043,67893.7813282002,18185.8342843393,320121.347826087,17007.4094321463,4555.55609789633,171119.626811594,9091.24485081809,2435.15487075485,459429.583333333,2025201.83333333,12049402.4166667,14858315.6666667,18236334.25,11156015.25,1.63466379718332,0.015630924072039,0.505516432657643,0.0689023459432304,0.409950297327087
106301342,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DR.,FULLERTON,92835,Orange County,ST. JOSEPH HEALTH SYSTEM,7/1/13,6/30/14,19,8073,72,4006,4067,9282,796490,25304,492685,303805,209989592,1642904574,55982750,491825785,30982115,72770653,46021621,46255851,5295899,3862573,1999322,0,9035303,95491599,518354,1509070,12,672.75,6,333.833333333333,338.916666666667,773.5,66374.1666666667,2108.66666666667,41057.0833333333,25317.0833333333,17499132.6666667,136908714.5,4665229.16666667,40985482.0833333,3835135.08333333,3854654.25,441324.916666667,321881.083333333,166610.166666667,0,752941.916666667,7957633.25,43196.1666666667,125755.833333333,2581842.91666667,6064221.08333333,921006.98245614,26011.3454725629,15818.6236110937,245538.377192983,6934.56583673975,4217.20925560898,135886.469298246,3837.74495231017,2333.89860513001,209806.333333333,763206,7689789.33333333,8836331,12134168.5833333,5364964.08333333,2.26174274326068,0.0119895275571563,0.50495822669154,0.043613933018166,0.439438312733138
106301379,WEST ANAHEIM MEDICAL CENTER,3033 ORANGE AVENUE,ANAHEIM,92804,Orange County,"PRIME HEALTHCARE SERVICES, INC.",1/1/14,12/31/14,7,1104,0,948,156,156,224504,0,202326,22178,38521828,422631386,8355189,91944306,3405256,9804766,9670166,3242131,3497570,5466007,0,0,14782666,963154,0,900134,12,92,0,79,13,13,18708.6666666667,0,16860.5,1848.16666666667,3210152.33333333,35219282.1666667,696265.75,7662025.5,805847.166666667,270177.583333333,291464.166666667,455500.583333333,0,0,1231888.83333333,80262.8333333333,0,75011.1666666667,283771.333333333,817063.833333334,458593.190476191,34892.9601449275,10295.1826248085,99466.5357142857,7568.10597826087,2232.97286462602,40538.7619047619,3084.47101449275,910.074475287745,0,746964.75,1076024.75,1387162.83333333,805941,2404211.33333333,0.33522053108476,0,0.432117447801283,0.232688256642442,0.335194295556275
106301566,WESTERN MEDICAL CENTER SANTA  ANA,1001 NORTH TUSTIN AVENUE,SANTA ANA,92705,Orange County,"INTEGRATED HEALTHCARE HOLDINDS, INC",1/1/14,12/31/14,11,4638,106,2639,1999,1999,505286,31125,323465,181821,62475522,708348113,17756186,201319815,3509371,45250270,6416044,7046565,9612562,12985755,1013653,0,0,23176816,480357,1743770,12,386.5,8.83333333333333,219.916666666667,166.583333333333,166.583333333333,42107.1666666667,2593.75,26955.4166666667,15151.75,5206293.5,59029009.4166667,1479682.16666667,16776651.25,534670.333333333,587213.75,801046.833333333,1082146.25,84471.0833333333,0,0,1931401.33333333,40029.75,145314.166666667,292447.583333333,3770855.83333333,473299.409090909,13470.3583441138,7418.63285347308,134516.560606061,3828.41440275981,2108.45176790966,26586.1439393939,756.656101768003,416.71896708003,124500.833333333,1883193.08333333,1121884.08333333,2076715.5,3600761.33333333,1605532.16666667,2.24272139050884,0.0239135256845073,0.398885598746978,0.361714736853259,0.215486138715256
106304460,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,92618,Orange County,HOAG MEMORIAL HOSPITAL PRESBYTERIAN AND PHYSICIANS,10/1/13,6/30/14,9,3778,0,3247,531,531,869943,0,756156,113787,96071289,230775434,31944831,78656912,12062194,22160263,38472553,10504293,65231,15410,0,0,4976199,41388966,0,648637,9,419.777777777778,0,360.777777777778,59,59,96660.3333333333,0,84017.3333333333,12643,10674587.6666667,25641714.8888889,3549425.66666667,8739656.88888889,4274728.11111111,1167143.66666667,7247.88888888889,1712.22222222222,0,0,552911,4598774,0,72070.7777777778,1340243.77777778,2462251.44444444,1186065.2962963,25429.1394917946,6626.04025781,394380.62962963,8455.48729486501,2203.23614305765,148915.975308642,3192.74589730016,831.929954031471,0,8960.11111111111,5441871.77777778,5223755.77777778,5767629.88888889,4906957.77777778,1.17539831196609,0,0.489363705737309,0.000839387093057532,0.509796907169633
106310791,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,95602,Placer County,SUTTER HEALTH,1/1/14,12/31/14,5,2634,0,966,1668,1668,258465,0,122340,136125,40527333,394309671,12243361,120536162,3197750,2749379,17056264,4496161,2292276,3043580,0,0,1929621,11173808,360123,175500,12,219.5,0,80.5,139,139,21538.75,0,10195,11343.75,3377277.75,32859139.25,1020280.08333333,10044680.1666667,1421355.33333333,374680.083333333,191023,253631.666666667,0,0,160801.75,931150.666666667,30010.25,14625,266479.166666667,229114.916666667,675455.55,15386.2312072893,9408.00487493471,204056.016666667,4648.20083523159,2842.17073878475,53295.8333333333,1214.02809415338,742.324879577506,30010.25,444654.666666667,1796035.41666667,1106577.41666667,1559462.41666667,1817815.33333333,0.857877248624081,0.00888592891123628,0.327653660308711,0.131660674537848,0.531799736242205
106311000,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,95661,Placer County,SUTTER HEALTH,1/1/14,12/31/14,15,6848,0,5103,1745,6603,931830,0,758355,173475,138422210,1686544872,43780362,526798961,21934415,89377928,46713046,15132432,8545146,7297648,40588,21300,11867062,46439150,1390507,975331,12,570.666666666667,0,425.25,145.416666666667,550.25,77652.5,0,63196.25,14456.25,11535184.1666667,140545406,3648363.5,43899913.4166667,3892753.83333333,1261036,712095.5,608137.333333333,3382.33333333333,1775,988921.833333333,3869929.16666667,115875.583333333,81277.5833333333,1827867.91666667,7448160.66666667,769012.277777778,20213.5236565421,8912.92682141592,243224.233333333,6393.16033878505,2818.9924342423,121857.861111111,3203.03957359813,1412.34441904639,121032.916666667,1320232.83333333,5153789.83333333,4940128.58333333,5740877.5,5794306.66666667,0.990779023317141,0.0104924997224073,0.428266121455509,0.114452687903191,0.446788690918892
106331152,CORONA REGIONAL MEDICAL CENTER - MAIN,800 S. MAIN STREET,CORONA,92880,Riverside County,UNIVERSAL HEALTH SERVICES,1/1/14,12/31/14,4,4971,0,2470,2501,2501,618185,0,314733,303452,40765122,599212403,8585281,122800457,739146,1379247,6639165,8258075,3069339,9963430,0,0,1496704,11031759,60709,245941,12,414.25,0,205.833333333333,208.416666666667,208.416666666667,51515.4166666667,0,26227.75,25287.6666666667,3397093.5,49934366.9166667,715440.083333334,10233371.4166667,553263.75,688172.916666667,255778.25,830285.833333334,0,0,124725.333333333,919313.25,5059.08333333333,20495.0833333333,61595.5,114937.25,849273.375,8200.5878092939,3956.59441752873,178860.020833333,1727.07322470328,833.272984624344,15398.875,148.691611345806,71.740271925071,5059.08333333333,1086064.08333333,1241436.66666667,1064533.66666667,2437772,959321.5,2.54114183826798,0.00148923876641409,0.31336601911801,0.319703912575069,0.365440829540508
106331164,DESERT REGIONAL MEDICAL CENTER,1150 N INDIAN CANYON DRIVE,PALM SPRINGS,92262,Riverside County,TENET HEALTHCARE CORP,1/1/14,12/31/14,10,7697,152,5331,2366,2366,847065,47040,628470,218595,242589623,2784476447,40330336,451055055,17207738,76470771,44242466,58764415,19582846,32980317,0,0,7611568,75156719,2492892,1758400,12,641.416666666667,12.6666666666667,444.25,197.166666666667,197.166666666667,70588.75,3920,52372.5,18216.25,20215801.9166667,232039703.916667,3360861.33333333,37587921.25,3686872.16666667,4897034.58333333,1631903.83333333,2748359.75,0,0,634297.333333333,6263059.91666667,207741,146533.333333333,1433978.16666667,6372564.25,2021580.19166667,31517.4253605301,17183.3063342246,336086.133333333,5239.74743406522,2856.71130314675,143397.816666667,2235.64219825906,1218.87255405429,207741,4380263.58333333,8583906.75,7043890.58333333,13908454.25,6307347.66666667,2.20511932828818,0.0102761691500712,0.348434883383285,0.216675232641752,0.424613714824892
106331168,EISENHOWER MEDICAL CENTER,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,Riverside County,EISENHOWER MEMORIAL HOSPITAL,7/1/13,6/30/14,16,7870,282,6229,1641,10261,998319,86172,775735,222584,221939002,2657972218,41165265,491468144,9925718,-12144441,108208654,31016742,1575734,11919242,462353,0,8864680,54239859,1179132,4472606,12,655.833333333333,23.5,519.083333333333,136.75,855.083333333333,83193.25,7181,64644.5833333333,18548.6666666667,18494916.8333333,221497684.833333,3430438.75,40955678.6666667,9017387.83333333,2584728.5,131311.166666667,993270.166666667,38529.4166666667,0,738723.333333333,4519988.25,98261,372717.166666667,827143.166666667,-1012036.75,1155932.30208333,28200.6355781449,13338.7625798968,214402.421875,5230.65628970775,2474.07481977204,51696.4479166667,1261.20940279543,596.545873613544,136790.416666667,1124581.33333333,11602116.3333333,5631428.75,8097986.91666667,10396929.9166667,0.77888251450895,0.00739610877406757,0.304485216167639,0.0608048872815964,0.627313787776697
106331194,HEMET VALLEY MEDICAL CENTER,1117 E. DEVONSHIRE AVE,HEMET,92543,Riverside County,"PHYSICIANS FOR HEALTHY HOSPITALS, INC.",1/1/14,12/31/14,6,3807,0,2443,1364,1364,402990,0,276570,126420,96856095,811644914,15961112,135644450,8635925,9128900,21454352,10575545,7003105,24919801,0,0,2186492,29209838,1363709,143253,12,317.25,0,203.583333333333,113.666666666667,113.666666666667,33582.5,0,23047.5,10535,8071341.25,67637076.1666667,1330092.66666667,11303704.1666667,1787862.66666667,881295.416666667,583592.083333334,2076650.08333333,0,0,182207.666666667,2434153.16666667,113642.416666667,11937.75,719660.416666667,760741.666666667,1345223.54166667,25441.5799842396,14420.620114643,221682.111111111,4192.5694772787,2376.40318618328,119943.402777778,2268.43314946152,1285.77756271868,113642.416666667,2660242.16666667,2669158.08333333,2628298.58333333,5392098.66666667,2679242.58333333,2.01254589644443,0.0140797437683194,0.325633435872053,0.329591090782671,0.330695729576956
106331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,47-111 MONROE STREET,INDIO,92201,Riverside County,TENET HEALTHCARE CORPORATION,1/1/14,12/31/14,7,6123,0,3332,2791,2791,430815,0,241005,189810,99688030,852169392,14136795,116410517,-2049219,-11807350,21674856,15064304,12338031,17148505,48210,168787,989627,30819399,413866,1022445,12,510.25,0,277.666666666667,232.583333333333,232.583333333333,35901.25,0,20083.75,15817.5,8307335.83333333,71014116,1178066.25,9700876.41666666,1806238,1255358.66666667,1028169.25,1429042.08333333,4017.5,14065.5833333333,82468.9166666667,2568283.25,34488.8333333333,85203.75,-170768.25,-983945.833333333,1186762.26190476,16280.9129511677,13883.6433271822,168295.178571429,2308.8020578148,1968.84439956826,-24395.4642857143,-334.675649191573,-285.396608753177,52571.9166666667,2457211.33333333,3061596.66666667,2735955.91666667,5266749.58333333,3040586.25,1.73214937853953,0.00632837262407533,0.329342158732598,0.295788130229878,0.368541338413448
106331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,92503,Riverside County,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,1/1/14,12/31/14,7,3635,0,2171,1464,1464,450240,0,358437,91803,105545676,728706717,21172537,148334755,10463782,7234320,11471377,28997397,3280969,18858652,0,0,5717026,35810216,31777,1378262,12,302.916666666667,0,180.916666666667,122,122,37520,0,29869.75,7650.25,8795473,60725559.75,1764378.08333333,12361229.5833333,955948.083333333,2416449.75,273414.083333333,1571554.33333333,0,0,476418.833333333,2984184.66666667,2648.08333333333,114855.166666667,871981.833333333,602860,1256496.14285714,29035.9493810179,14065.2553304904,252054.011904762,5824.63191196699,2821.50013326226,124568.833333333,2878.61953232462,1394.42723880597,2648.08333333333,1844968.41666667,3372397.83333333,3575458.66666667,6972188.75,1823284.25,3.82397245520001,0.000301073442364422,0.406511243530242,0.20976341086678,0.383424272160614
106331312,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVE,RIVERSIDE,92501,Riverside County,HCA CORP,1/1/14,12/31/14,9,7421,273,4640,2781,2781,906133,85619,640371,265762,242930058,2914023209,36018370,448090238,9435796,84169392,39117992,58368122,15547982,36586507,0,0,8183651,81434644,314830,3376330,12,618.416666666667,22.75,386.666666666667,231.75,231.75,75511.0833333333,7134.91666666667,53364.25,22146.8333333333,20244171.5,242835267.416667,3001530.83333333,37340853.1666667,3259832.66666667,4864010.16666667,1295665.16666667,3048875.58333333,0,0,681970.916666667,6786220.33333333,26235.8333333333,281360.833333333,786316.333333333,7014116,2249352.38888889,32735.4882091362,16085.721941481,333503.425925926,4853.57364236626,2384.97240471322,87368.4814814815,1271.49925885999,624.795432900027,26235.8333333333,4344540.75,8123842.83333333,7749552.08333333,14699106.0833333,5545065.41666667,2.65084448582926,0.00129596972310442,0.38280411146158,0.214606991943335,0.401292926871981
106331326,SAN GORGONIO MEMORIAL HOSPITAL,600 N. HIGHLAND SPRINGS AVE,BANNING,92220,Riverside County,SAN GORGONIO MEMORIAL HEALTH DISTRICT,7/1/13,6/30/14,3,2126,0,831,1295,1295,179224,0,106264,72960,24548547,244665345,6267667,72025930,1169080,-12547013,4000740,6491684,1008574,2654238,0,177949,2888141,6961978,65434,299809,12,177.166666666667,0,69.25,107.916666666667,107.916666666667,14935.3333333333,0,8855.33333333333,6080,2045712.25,20388778.75,522305.583333333,6002160.83333333,333395,540973.666666667,84047.8333333333,221186.5,0,14829.0833333333,240678.416666667,580164.833333333,5452.83333333333,24984.0833333333,97423.3333333333,-1045584.41666667,681904.083333333,11546.8236124177,8218.27891353837,174101.861111111,2948.10301034807,2098.26820068741,32474.4444444444,549.896519285042,391.380618667143,20281.9166666667,305234.333333333,874368.666666667,845827.333333333,1357154.08333333,688558.166666667,1.97100862212319,0.00991435460518295,0.413463493379058,0.149206875665594,0.427415276350164
106334018,MENIFEE VALLEY MEDICAL CENTER,1117 E. DEVONSHIRE AVE,HEMET,92543,Riverside County,"PHYSICIANS FOR HEALTHY HOSPITALS, INC.",1/1/14,12/31/14,3,1290,0,671,619,619,134970,0,81330,53640,36316311,213839924,5827503,35746926,2316361,-4485444,5284481,5901425,2481639,5168391,0,0,0,17293447,0,186928,12,107.5,0,55.9166666666667,51.5833333333333,51.5833333333333,11247.5,0,6777.5,4470,3026359.25,17819993.6666667,485625.25,2978910.5,440373.416666667,491785.416666667,206803.25,430699.25,0,0,0,1441120.58333333,0,15577.3333333333,193030.083333333,-373787,1008786.41666667,28152.1790697674,16144.1702600578,161875.083333333,4517.44418604651,2590.57701711491,64343.3611111111,1795.62868217054,1029.72260502334,0,637502.5,932158.833333333,1456697.91666667,2363605.25,662754,3.56633871692966,0,0.481336747006049,0.210649974883187,0.308013278110764
106334068,SOUTHWEST HEALTHCARE SYSTEMS,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,Riverside County,UNIVERSAL HEALTH SYSTEMS INC.,1/1/14,12/31/14,4,7410,0,4519,2891,2891,740178,0,496800,243378,86065211,873101586,23674930,246993300,4678379,13817003,14248835,18517436,2593051,11680433,7094,0,3095238,32830369,219394,2873361,12,617.5,0,376.583333333333,240.916666666667,240.916666666667,61681.5,0,41400,20281.5,7172100.91666667,72758465.5,1972910.83333333,20582775,1187402.91666667,1543119.66666667,216087.583333333,973369.416666667,591.166666666667,0,257936.5,2735864.08333333,18282.8333333333,239446.75,389864.916666667,1151416.91666667,1793025.22916667,11614.7383265857,6976.58220049772,493227.708333333,3194.99730094467,1919.12729100298,97466.2291666667,631.360188933873,379.236805200911,18874,1189457,2730522.58333333,3233247.33333333,5252353.16666667,1919747.75,2.73596005864139,0.00263158594940295,0.450808956943125,0.165844989330242,0.38071446777723
106334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,26520 CACTUS AVE,MORENO VALLEY,92555,Riverside County,COUNTY OF RIVERSIDE,7/1/13,6/30/14,10,8561,0,4532,4029,4029,1029043,0,532402,496641,134564898,1443221785,26403045,330530035,312239,-26534704,7296515,1815781,31380655,28970244,16453114,16701387,21289837,798967,8092610,1765788,12,713.416666666667,0,377.666666666667,335.75,335.75,85753.5833333333,0,44366.8333333333,41386.75,11213741.5,120268482.083333,2200253.75,27544169.5833333,608042.916666667,151315.083333333,2615054.58333333,2414187,1371092.83333333,1391782.25,1774153.08333333,66580.5833333333,674384.166666667,147149,26019.9166666667,-2211225.33333333,1121374.15,15718.3621072305,7846.02186691907,220025.375,3084.10758089008,1539.47181993367,2601.99166666667,36.4722579137951,18.2055949071127,3437259.25,5029241.58333333,759358,1987882.66666667,4023864.91666667,7189876.58333333,0.559657021929178,0.306522069373545,0.177272025279579,0.448489166914837,0.0677167384320389
106334564,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,92592,Riverside County,UNIVERSAL HEALTH SYSTEMS INC.,1/1/14,12/31/14,5,3633,0,2995,638,638,227550,0,179700,47850,13352599,253345341,3485223,69170722,-5386483,-11966202,3378014,2257080,642378,939562,0,0,966223,4390044,60871,718427,12,302.75,0,249.583333333333,53.1666666666667,53.1666666666667,18962.5,0,14975,3987.5,1112716.58333333,21112111.75,290435.25,5764226.83333333,281501.166666667,188090,53531.5,78296.8333333333,0,0,80518.5833333333,365837,5072.58333333333,59868.9166666667,-448873.583333333,-997183.5,222543.316666667,3675.36443710432,3520.79077125906,58087.05,959.323699421965,918.977719182597,-89774.7166666667,-1482.65428020919,-1420.29874752802,5072.58333333333,131828.333333333,469591.166666667,506224.5,632223.833333333,480492.75,1.31578225339161,0.00455873796554513,0.454944689045181,0.118474313502562,0.422022259486711
106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,28062 BAXTER ROAD,MURRIETA,92563,Riverside County,"PHYSICIANS HOSPITAL OF MURRIETA, LLC",1/1/14,12/31/14,6,4622,0,2917,1705,1705,558718,0,406192,152526,101816763,858418009,19860053,163956245,3933594,-8768450,23469834,23123084,2473550,2458217,0,0,2274831,44704889,0,3312358,12,385.166666666667,0,243.083333333333,142.083333333333,142.083333333333,46559.8333333333,0,33849.3333333333,12710.5,8484730.25,71534834.0833333,1655004.41666667,13663020.4166667,1955819.5,1926923.66666667,206129.166666667,204851.416666667,0,0,189569.25,3725407.41666667,0,276029.833333333,327799.5,-730704.166666667,1414121.70833333,22028.7241453916,10933.9698738899,275834.069444444,4296.85266118563,2132.74528474114,54633.25,851.058848983124,422.423548194259,0,410980.583333333,3882743.16666667,4191006.5,5857182.5,2627547.75,2.22914407549777,0,0.493946934848047,0.0484376722917424,0.457615392860211
106340947,MERCY GENERAL HOSPITAL,4001 J STREET,SACRAMENTO,95819,Sacramento County,DIGNITY HEALTH,7/1/13,6/30/14,18,5129,1120,3136,1993,10112,1154775,413445,954735,200040,526813477,2337633990,111620483,507679163,62957008,49498829,151332301,122846799,22159708,33439073,10682781,0,11745818,169384249,1415206,3807542,12,427.416666666667,93.3333333333333,261.333333333333,166.083333333333,842.666666666667,96231.25,34453.75,79561.25,16670,43901123.0833333,194802832.5,9301706.91666667,42306596.9166667,12611025.0833333,10237233.25,1846642.33333333,2786589.41666667,890231.75,0,978818.166666667,14115354.0833333,117933.833333333,317295.166666667,5246417.33333333,4124902.41666667,2438951.28240741,102712.70754533,27372.2661297655,516761.49537037,21762.6209787483,5799.5964408651,291467.62962963,12274.7139793332,3271.13115541989,1008165.58333333,4633231.75,22848258.3333333,15411467.4166667,27139176.75,16761946.3333333,1.61909459738755,0.0229644599619839,0.351049502478844,0.105537886609533,0.520448150949639
106340950,MERCY SAN JUAN HOSPITAL,6501 COYLE AVENUE,CARMICHAEL,95608,Sacramento County,DIGNITY HEALTH,7/1/13,6/30/14,16,6473,160,4765,1708,5860,1075423,92786,855228,220195,328950510,2493448842,71086185,544940843,21221367,35368000,102364252,39016655,20201932,37172137,9466278,0,6061376,106726145,1086219,6855516,12,539.416666666667,13.3333333333333,397.083333333333,142.333333333333,488.333333333333,89618.5833333333,7732.16666666667,71269,18349.5833333333,27412542.5,207787403.5,5923848.75,45411736.9166667,8530354.33333333,3251387.91666667,1683494.33333333,3097678.08333333,788856.5,0,505114.666666667,8893845.41666667,90518.25,571293,1768447.25,2947333.33333333,1713283.90625,50818.8645141357,18352.8068490259,370240.546875,10981.9534991503,3966.04043246239,110527.953125,3278.44384365827,1183.98250734827,879374.75,4781172.41666667,11781742.25,9970253.08333333,15242911.4166667,12169631.0833333,1.25253685278449,0.0320792845100012,0.363711358891038,0.17441550402217,0.42979385257679
106340951,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,95823,Sacramento County,DIGNITY HEALTH,7/1/13,6/30/14,10,3373,0,2135,1238,3808,292350,0,203040,89310,108465278,1097750835,22773820,233364304,8203342,-12094105,31202598,7754868,5173306,19869046,0,1261785,6978135,33079489,654700,2491351,12,281.083333333333,0,177.916666666667,103.166666666667,317.333333333333,24362.5,0,16920,7442.5,9038773.16666667,91479236.25,1897818.33333333,19447025.3333333,2600216.5,646239,431108.833333333,1655753.83333333,0,105148.75,581511.25,2756624.08333333,54558.3333333333,207612.583333333,683611.833333333,-1007842.08333333,903877.316666667,32156.9160984287,22260.7035402771,189781.833333333,6751.79958493922,4673.949717804,68361.1833333333,2432.06107322858,1683.60020523345,159707.083333333,2086862.66666667,3246455.5,3545747.91666667,5163765.66666667,3875007.5,1.33258210898086,0.017669110662308,0.392281989080413,0.230878973084824,0.359169927172454
